payment_id, order_id, payment_date              , payment_method, payment_status, payment_amount
      2704,     2704, 2026-03-31 13:52:10.331965, credit_card   , succeeded     ,        1901.07
      2705,     2705, 2026-03-31 14:04:59.858760, paypal        , succeeded     ,        2964.51
      2706,     2706, 2026-03-31 13:51:21.180348, debit_card    , succeeded     ,         557.81
      2707,     2707, 2026-03-31 13:49:01.753614, debit_card    , succeeded     ,         408.45
      2708,     2708, 2026-03-31 13:57:20.568746, paypal        , succeeded     ,         309.08
      2709,     2709, 2026-03-31 13:54:48.778482, paypal        , succeeded     ,         236.95
      2710,     2710, 2026-03-31 13:51:59.716256, debit_card    , succeeded     ,        2084.32
      2711,     2711, 2026-03-31 13:53:32.938763, debit_card    , pending       ,         821.19
      2712,     2712, 2026-03-31 13:50:11.135233, credit_card   , succeeded     ,         208.38
      2713,     2713, 2026-03-31 14:01:01.539178, credit_card   , succeeded     ,        2264.08
      2714,     2714, 2026-03-31 14:04:09.336841, paypal        , succeeded     ,        3358.14
      2715,     2715, 2026-03-31 13:59:29.525568, paypal        , failed        ,           0.0
      2716,     2716, 2026-03-31 14:06:15.104853, credit_card   , succeeded     ,        2094.39
      2717,     2717, 2026-03-31 13:59:17.811567, debit_card    , pending       ,         837.09
      2718,     2718, 2026-03-31 13:57:35.371928, paypal        , succeeded     ,         921.09
      2719,     2719, 2026-03-31 13:53:15.311264, credit_card   , succeeded     ,         633.05
      2720,     2720, 2026-03-31 13:50:46.136877, cash          , succeeded     ,        1531.4
      2721,     2721, 2026-03-31 14:03:32.440554, credit_card   , succeeded     ,        1702.58
      2722,     2722, 2026-03-31 13:59:00.648068, debit_card    , succeeded     ,        1677.6
      2723,     2723, 2026-03-31 14:06:37.646150, cash          , succeeded     ,        1229.07
      2724,     2724, 2026-03-31 14:03:50.187754, debit_card    , failed        ,           0.0
      2725,     2725, 2026-03-31 13:58:15.290719, debit_card    , succeeded     ,         175.54
      2726,     2726, 2026-03-31 13:51:48.689116, cash          , succeeded     ,         389.67
      2727,     2727, 2026-03-31 13:51:26.309596, debit_card    , succeeded     ,        1331.7
      2728,     2728, 2026-03-31 13:50:29.422907, debit_card    , succeeded     ,         862.32
      2729,     2729, 2026-03-31 13:54:16.970453, credit_card   , succeeded     ,        1870.66
      2730,     2730, 2026-03-31 14:02:03.081379, debit_card    , succeeded     ,         244.98
      2731,     2731, 2026-03-31 13:56:56.825661, paypal        , succeeded     ,        1017.09
      2732,     2732, 2026-03-31 14:02:01.600204, debit_card    , succeeded     ,        1853.54
      2733,     2733, 2026-03-31 14:06:36.976568, paypal        , succeeded     ,        1474.95
      2734,     2734, 2026-03-31 13:53:25.926673, credit_card   , succeeded     ,         279.63
      2735,     2735, 2026-03-31 13:57:33.412779, cash          , failed        ,           0.0
      2736,     2736, 2026-03-31 13:55:21.432478, credit_card   , succeeded     ,         621.76
      2737,     2737, 2026-03-31 13:49:02.645938, cash          , succeeded     ,        1713.42
      2738,     2738, 2026-03-31 13:55:08.836488, cash          , succeeded     ,         440.0
      2739,     2739, 2026-03-31 14:01:34.969723, debit_card    , succeeded     ,        1002.18
      2740,     2740, 2026-03-31 14:04:50.682209, credit_card   , succeeded     ,        3520.91
      2741,     2741, 2026-03-31 14:02:44.488399, cash          , succeeded     ,         294.51
      2742,     2742, 2026-03-31 14:04:13.512653, cash          , succeeded     ,        1417.08
      2743,     2743, 2026-03-31 14:05:02.340173, debit_card    , failed        ,           0.0
      2744,     2744, 2026-03-31 13:59:31.403024, debit_card    , succeeded     ,        1179.46
      2745,     2745, 2026-03-31 13:50:49.781953, credit_card   , succeeded     ,         938.1
      2746,     2746, 2026-03-31 14:01:08.646890, credit_card   , pending       ,        3166.28
      2747,     2747, 2026-03-31 14:01:54.472786, cash          , succeeded     ,        2435.97
      2748,     2748, 2026-03-31 13:49:10.385460, debit_card    , succeeded     ,        1255.57
      2749,     2749, 2026-03-31 14:06:24.928433, cash          , succeeded     ,         815.7
      2750,     2750, 2026-03-31 14:04:12.766766, paypal        , succeeded     ,        1760.74
      2751,     2751, 2026-03-31 14:00:40.116266, debit_card    , succeeded     ,         515.73
      2752,     2752, 2026-03-31 13:51:20.963776, credit_card   , succeeded     ,        2235.33
      2753,     2753, 2026-03-31 13:57:45.658810, credit_card   , cancelled     ,           0.0
      2754,     2754, 2026-03-31 13:53:11.917229, cash          , succeeded     ,         686.77
      2755,     2755, 2026-03-31 14:02:08.293424, paypal        , succeeded     ,        1993.35
      2756,     2756, 2026-03-31 14:06:19.153835, credit_card   , succeeded     ,        1145.34
      2757,     2757, 2026-03-31 13:55:16.173523, cash          , succeeded     ,        2480.63
      2758,     2758, 2026-03-31 14:02:11.914329, cash          , succeeded     ,        1910.65
      2759,     2759, 2026-03-31 13:52:17.349481, credit_card   , pending       ,        2595.54
      2760,     2760, 2026-03-31 14:05:59.199560, debit_card    , succeeded     ,        1471.54
      2761,     2761, 2026-03-31 14:00:17.832453, debit_card    , succeeded     ,         403.74
      2762,     2762, 2026-03-31 14:06:10.689305, paypal        , succeeded     ,         573.32
      2763,     2763, 2026-03-31 14:04:35.315559, credit_card   , succeeded     ,         415.49
      2764,     2764, 2026-03-31 14:01:01.105648, paypal        , succeeded     ,         867.14
      2765,     2765, 2026-03-31 14:04:59.159093, cash          , succeeded     ,        1049.89
      2766,     2766, 2026-03-31 13:56:53.210895, credit_card   , succeeded     ,        1751.76
      2767,     2767, 2026-03-31 14:06:02.970615, cash          , succeeded     ,        2173.03
      2768,     2768, 2026-03-31 13:58:17.059429, paypal        , succeeded     ,        1250.73
      2769,     2769, 2026-03-31 13:53:34.534080, credit_card   , succeeded     ,        1300.01
      2770,     2770, 2026-03-31 14:01:01.391672, cash          , succeeded     ,        2734.36
      2771,     2771, 2026-03-31 14:04:47.034495, cash          , succeeded     ,         809.64
      2772,     2772, 2026-03-31 13:55:50.308324, debit_card    , succeeded     ,        1404.83
      2773,     2773, 2026-03-31 13:56:18.677829, cash          , succeeded     ,        1182.81
      2774,     2774, 2026-03-31 14:06:41.459205, credit_card   , succeeded     ,        1377.13
      2775,     2775, 2026-03-31 13:54:22.069161, paypal        , failed        ,           0.0
      2776,     2776, 2026-03-31 13:49:32.387975, cash          , succeeded     ,        2969.61
      2777,     2777, 2026-03-31 13:58:09.683952, credit_card   , succeeded     ,         991.3
      2778,     2778, 2026-03-31 13:54:58.736398, cash          , succeeded     ,        3290.24
      2779,     2779, 2026-03-31 13:59:49.356824, paypal        , succeeded     ,        2952.77
      2780,     2780, 2026-03-31 13:56:36.136393, cash          , succeeded     ,        1028.73
      2781,     2781, 2026-03-31 13:56:59.429888, debit_card    , failed        ,           0.0
      2782,     2782, 2026-03-31 14:06:13.605278, debit_card    , succeeded     ,        1561.38
      2783,     2783, 2026-03-31 14:03:03.727753, cash          , succeeded     ,         689.76
      2784,     2784, 2026-03-31 13:53:59.481216, paypal        , succeeded     ,         853.38
      2785,     2785, 2026-03-31 14:06:15.027481, cash          , succeeded     ,        1665.74
      2786,     2786, 2026-03-31 13:57:46.841181, cash          , succeeded     ,        1605.18
      2787,     2787, 2026-03-31 14:01:08.368836, cash          , pending       ,        2296.35
      2788,     2788, 2026-03-31 13:57:11.622870, credit_card   , succeeded     ,        2009.88
      2789,     2789, 2026-03-31 13:51:30.245972, debit_card    , succeeded     ,        1612.7
      2790,     2790, 2026-03-31 14:06:12.005187, credit_card   , succeeded     ,        3527.05
      2791,     2791, 2026-03-31 14:00:01.698744, debit_card    , succeeded     ,        2055.44
      2792,     2792, 2026-03-31 14:00:45.465947, cash          , failed        ,           0.0
      2793,     2793, 2026-03-31 13:54:15.937248, cash          , succeeded     ,        2534.69
      2794,     2794, 2026-03-31 13:53:59.320750, credit_card   , failed        ,           0.0
      2795,     2795, 2026-03-31 14:03:11.767870, cash          , succeeded     ,        2401.93
      2796,     2796, 2026-03-31 13:49:04.839792, credit_card   , succeeded     ,        1674.78
      2797,     2797, 2026-03-31 13:49:32.229342, credit_card   , succeeded     ,        1435.35
      2798,     2798, 2026-03-31 13:53:53.658683, debit_card    , succeeded     ,        2622.59
      2799,     2799, 2026-03-31 13:59:28.517348, cash          , failed        ,           0.0
      2800,     2800, 2026-03-31 13:49:45.448745, cash          , succeeded     ,         336.6
      2801,     2801, 2026-03-31 13:54:18.287221, debit_card    , succeeded     ,        2686.84
      2802,     2802, 2026-03-31 13:56:32.748655, paypal        , succeeded     ,        2491.97
      2803,     2803, 2026-03-31 14:00:41.073580, paypal        , succeeded     ,        1554.97
      2804,     2804, 2026-03-31 13:48:48.693048, paypal        , succeeded     ,        2410.44
      2805,     2805, 2026-03-31 13:53:19.548140, debit_card    , succeeded     ,        2730.5
      2806,     2806, 2026-03-31 13:55:06.235694, cash          , succeeded     ,        1045.08
      2807,     2807, 2026-03-31 13:53:53.926780, debit_card    , cancelled     ,           0.0
      2808,     2808, 2026-03-31 14:04:15.731387, credit_card   , succeeded     ,         369.17
      2809,     2809, 2026-03-31 14:00:46.552079, credit_card   , succeeded     ,        1364.36
      2810,     2810, 2026-03-31 14:02:38.396209, debit_card    , succeeded     ,        1077.12
      2811,     2811, 2026-03-31 13:51:35.439976, cash          , succeeded     ,        2892.31
      2812,     2812, 2026-03-31 13:50:20.883743, credit_card   , succeeded     ,        1699.52
      2813,     2813, 2026-03-31 13:53:40.322407, cash          , succeeded     ,         518.91
      2814,     2814, 2026-03-31 14:06:43.587397, cash          , cancelled     ,           0.0
      2815,     2815, 2026-03-31 13:52:20.465606, paypal        , succeeded     ,        1013.0
      2816,     2816, 2026-03-31 13:59:20.042823, credit_card   , failed        ,           0.0
      2817,     2817, 2026-03-31 13:50:15.175373, cash          , succeeded     ,        2020.01
      2818,     2818, 2026-03-31 13:52:44.366387, paypal        , succeeded     ,         949.94
      2819,     2819, 2026-03-31 13:57:19.031989, cash          , succeeded     ,         616.68
      2820,     2820, 2026-03-31 13:55:11.002817, paypal        , succeeded     ,        1948.95
      2821,     2821, 2026-03-31 14:03:24.645816, debit_card    , succeeded     ,         804.14
      2822,     2822, 2026-03-31 14:00:16.008221, debit_card    , succeeded     ,        3029.88
      2823,     2823, 2026-03-31 13:56:24.368351, credit_card   , succeeded     ,        2099.42
      2824,     2824, 2026-03-31 14:06:12.259360, debit_card    , succeeded     ,         397.24
      2825,     2825, 2026-03-31 13:50:33.989792, debit_card    , failed        ,           0.0
      2826,     2826, 2026-03-31 13:53:30.161784, cash          , succeeded     ,        1057.95
      2827,     2827, 2026-03-31 13:54:14.184468, cash          , succeeded     ,        2110.01
      2828,     2828, 2026-03-31 13:54:23.594665, cash          , succeeded     ,        1845.87
      2829,     2829, 2026-03-31 13:58:57.020221, credit_card   , succeeded     ,        2089.77
      2830,     2830, 2026-03-31 14:01:01.237068, debit_card    , succeeded     ,        1961.03
      2831,     2831, 2026-03-31 13:54:36.278294, cash          , succeeded     ,        1155.85
      2832,     2832, 2026-03-31 13:59:12.420810, paypal        , cancelled     ,           0.0
      2833,     2833, 2026-03-31 14:01:05.986878, cash          , succeeded     ,        2320.18
      2834,     2834, 2026-03-31 13:52:23.467198, paypal        , succeeded     ,         990.23
      2835,     2835, 2026-03-31 13:51:14.546012, paypal        , cancelled     ,           0.0
      2836,     2836, 2026-03-31 13:58:46.626471, cash          , succeeded     ,        1568.62
      2837,     2837, 2026-03-31 13:54:13.147247, cash          , succeeded     ,        1337.79
      2838,     2838, 2026-03-31 13:50:20.445761, paypal        , succeeded     ,         723.22
      2839,     2839, 2026-03-31 13:58:59.998297, debit_card    , succeeded     ,        1257.3
      2840,     2840, 2026-03-31 14:00:06.584333, credit_card   , succeeded     ,        3547.72
      2841,     2841, 2026-03-31 13:58:37.497130, debit_card    , succeeded     ,        2057.43
      2842,     2842, 2026-03-31 13:55:34.043219, paypal        , succeeded     ,        2301.49
      2843,     2843, 2026-03-31 14:04:33.995198, cash          , succeeded     ,         298.62
      2844,     2844, 2026-03-31 13:56:39.844241, paypal        , succeeded     ,        1489.82
      2845,     2845, 2026-03-31 13:51:17.698665, debit_card    , succeeded     ,         592.13
      2846,     2846, 2026-03-31 13:56:45.253438, credit_card   , succeeded     ,         868.63
      2847,     2847, 2026-03-31 13:54:26.321299, credit_card   , succeeded     ,        3547.65
      2848,     2848, 2026-03-31 14:05:37.670200, debit_card    , succeeded     ,        1355.36
      2849,     2849, 2026-03-31 14:01:37.606386, debit_card    , failed        ,           0.0
      2850,     2850, 2026-03-31 13:57:13.849184, debit_card    , succeeded     ,        1219.41
      2851,     2851, 2026-03-31 13:56:29.882705, paypal        , succeeded     ,         217.51
      2852,     2852, 2026-03-31 13:56:22.146118, cash          , succeeded     ,        2746.23
      2853,     2853, 2026-03-31 13:56:11.079314, paypal        , succeeded     ,        1364.99
      2854,     2854, 2026-03-31 13:49:17.886773, credit_card   , succeeded     ,         232.86
      2855,     2855, 2026-03-31 13:58:51.621832, paypal        , succeeded     ,        2209.91
      2856,     2856, 2026-03-31 14:06:02.091094, credit_card   , succeeded     ,        2960.11
      2857,     2857, 2026-03-31 13:56:22.592112, debit_card    , succeeded     ,         628.63
      2858,     2858, 2026-03-31 14:02:24.324972, debit_card    , succeeded     ,         966.87
      2859,     2859, 2026-03-31 13:59:52.425235, cash          , succeeded     ,        2127.11
      2860,     2860, 2026-03-31 13:54:14.581184, cash          , succeeded     ,        1980.54
      2861,     2861, 2026-03-31 13:53:10.057308, paypal        , succeeded     ,         935.36
      2862,     2862, 2026-03-31 13:58:01.183339, debit_card    , succeeded     ,        2067.01
      2863,     2863, 2026-03-31 13:51:05.456849, paypal        , succeeded     ,        1373.13
      2864,     2864, 2026-03-31 13:58:34.731116, paypal        , pending       ,        1664.4
      2865,     2865, 2026-03-31 13:58:58.820568, paypal        , succeeded     ,        1706.75
      2866,     2866, 2026-03-31 13:54:04.810642, paypal        , succeeded     ,         201.52
      2867,     2867, 2026-03-31 14:02:23.761987, debit_card    , failed        ,           0.0
      2868,     2868, 2026-03-31 13:55:52.072068, credit_card   , succeeded     ,         153.4
      2869,     2869, 2026-03-31 13:56:03.177496, paypal        , succeeded     ,         963.7
      2870,     2870, 2026-03-31 13:48:54.429074, debit_card    , succeeded     ,        1056.64
      2871,     2871, 2026-03-31 14:03:20.079509, cash          , succeeded     ,         829.15
      2872,     2872, 2026-03-31 14:04:32.903742, cash          , succeeded     ,         190.44
      2873,     2873, 2026-03-31 13:57:05.038413, debit_card    , pending       ,        1268.05
      2874,     2874, 2026-03-31 13:49:46.693933, cash          , cancelled     ,           0.0
      2875,     2875, 2026-03-31 13:49:47.068175, cash          , succeeded     ,         924.45
      2876,     2876, 2026-03-31 14:03:44.285832, credit_card   , cancelled     ,           0.0
      2877,     2877, 2026-03-31 14:00:29.870336, debit_card    , succeeded     ,        3094.49
      2878,     2878, 2026-03-31 13:54:48.162131, debit_card    , succeeded     ,        1379.16
      2879,     2879, 2026-03-31 13:50:33.190987, credit_card   , succeeded     ,         724.04
      2880,     2880, 2026-03-31 13:54:01.823078, cash          , succeeded     ,         205.28
      2881,     2881, 2026-03-31 13:57:27.985332, credit_card   , pending       ,         686.36
      2882,     2882, 2026-03-31 13:54:45.812204, credit_card   , succeeded     ,         257.95
      2883,     2883, 2026-03-31 13:49:53.733951, paypal        , failed        ,           0.0
      2884,     2884, 2026-03-31 14:02:07.710775, paypal        , succeeded     ,         749.58
      2885,     2885, 2026-03-31 14:00:56.366039, cash          , succeeded     ,          13.82
      2886,     2886, 2026-03-31 14:02:06.512496, paypal        , succeeded     ,        2031.74
      2887,     2887, 2026-03-31 13:49:45.261888, credit_card   , succeeded     ,        3508.29
      2888,     2888, 2026-03-31 13:52:29.469605, cash          , succeeded     ,        1268.26
      2889,     2889, 2026-03-31 13:51:23.684052, debit_card    , succeeded     ,        2026.6
      2890,     2890, 2026-03-31 14:02:07.658048, cash          , succeeded     ,         335.56
      2891,     2891, 2026-03-31 13:57:42.929025, cash          , succeeded     ,        1997.88
      2892,     2892, 2026-03-31 13:52:49.427070, debit_card    , succeeded     ,        3631.93
      2893,     2893, 2026-03-31 14:00:57.735222, debit_card    , succeeded     ,        1666.28
      2894,     2894, 2026-03-31 14:04:08.436151, debit_card    , succeeded     ,        2967.37
      2895,     2895, 2026-03-31 13:54:12.963585, debit_card    , failed        ,           0.0
      2896,     2896, 2026-03-31 13:54:23.762095, debit_card    , succeeded     ,        1133.41
      2897,     2897, 2026-03-31 14:06:36.291320, cash          , succeeded     ,        1138.16
      2898,     2898, 2026-03-31 13:48:54.966865, cash          , succeeded     ,        1130.17
      2899,     2899, 2026-03-31 13:57:31.751556, debit_card    , succeeded     ,        1581.7
      2900,     2900, 2026-03-31 14:01:10.796673, cash          , succeeded     ,        1726.2
      2901,     2901, 2026-03-31 13:50:51.885573, debit_card    , succeeded     ,         631.85
      2902,     2902, 2026-03-31 13:48:48.038569, paypal        , succeeded     ,        1335.99
      2903,     2903, 2026-03-31 13:59:40.093915, credit_card   , succeeded     ,        1225.18
      2904,     2904, 2026-03-31 13:50:58.717171, cash          , succeeded     ,        1035.02
      2905,     2905, 2026-03-31 13:50:32.612728, debit_card    , succeeded     ,        1802.1
      2906,     2906, 2026-03-31 13:52:28.637146, cash          , succeeded     ,        2012.96
      2907,     2907, 2026-03-31 13:57:19.641796, credit_card   , succeeded     ,        1976.16
      2908,     2908, 2026-03-31 14:03:47.344569, cash          , succeeded     ,         196.02
      2909,     2909, 2026-03-31 13:56:47.321145, paypal        , succeeded     ,         489.3
      2910,     2910, 2026-03-31 13:49:48.105415, debit_card    , succeeded     ,        1388.3
      2911,     2911, 2026-03-31 13:50:59.556328, debit_card    , succeeded     ,        2209.38
      2912,     2912, 2026-03-31 13:56:04.921923, debit_card    , succeeded     ,        1011.7
      2913,     2913, 2026-03-31 14:06:29.311968, paypal        , succeeded     ,        2106.49
      2914,     2914, 2026-03-31 14:03:33.892634, cash          , failed        ,           0.0
      2915,     2915, 2026-03-31 14:03:57.058468, debit_card    , succeeded     ,        2459.51
      2916,     2916, 2026-03-31 13:58:38.456787, cash          , succeeded     ,        2637.44
      2917,     2917, 2026-03-31 14:03:35.421375, cash          , succeeded     ,        2339.71
      2918,     2918, 2026-03-31 14:01:03.826083, debit_card    , succeeded     ,        2704.77
      2919,     2919, 2026-03-31 14:04:16.058999, paypal        , succeeded     ,        2070.36
      2920,     2920, 2026-03-31 13:59:54.531200, debit_card    , succeeded     ,         918.4
      2921,     2921, 2026-03-31 13:56:34.941995, credit_card   , succeeded     ,        1917.09
      2922,     2922, 2026-03-31 14:00:15.092938, credit_card   , succeeded     ,         315.76
      2923,     2923, 2026-03-31 13:52:07.592481, cash          , succeeded     ,         807.2
      2924,     2924, 2026-03-31 14:03:32.034109, paypal        , succeeded     ,        2547.38
      2925,     2925, 2026-03-31 14:00:38.062592, cash          , succeeded     ,        1347.84
      2926,     2926, 2026-03-31 13:51:52.437531, credit_card   , succeeded     ,        1799.69
      2927,     2927, 2026-03-31 14:02:08.997898, debit_card    , pending       ,        1041.2
      2928,     2928, 2026-03-31 13:58:38.415508, paypal        , succeeded     ,         456.58
      2929,     2929, 2026-03-31 13:57:22.251071, debit_card    , succeeded     ,        1213.52
      2930,     2930, 2026-03-31 13:54:01.239084, paypal        , succeeded     ,         920.7
      2931,     2931, 2026-03-31 14:00:48.938372, credit_card   , succeeded     ,        1398.66
      2932,     2932, 2026-03-31 14:06:03.818727, cash          , succeeded     ,        1424.67
      2933,     2933, 2026-03-31 13:57:40.401267, cash          , succeeded     ,         321.77
      2934,     2934, 2026-03-31 14:00:49.115632, debit_card    , succeeded     ,        2480.7
      2935,     2935, 2026-03-31 13:55:50.484358, debit_card    , succeeded     ,         845.94
      2936,     2936, 2026-03-31 14:01:21.464920, cash          , succeeded     ,        2038.85
      2937,     2937, 2026-03-31 13:50:43.922706, cash          , succeeded     ,        1257.86
      2938,     2938, 2026-03-31 13:56:18.248186, debit_card    , succeeded     ,        1531.88
      2939,     2939, 2026-03-31 13:56:26.819593, credit_card   , succeeded     ,         448.5
      2940,     2940, 2026-03-31 13:49:18.208312, credit_card   , succeeded     ,        2580.58
      2941,     2941, 2026-03-31 13:57:01.648862, cash          , succeeded     ,        1105.32
      2942,     2942, 2026-03-31 13:58:57.345811, cash          , succeeded     ,        2293.71
      2943,     2943, 2026-03-31 13:48:59.901216, cash          , succeeded     ,         620.49
      2944,     2944, 2026-03-31 13:54:14.982496, cash          , succeeded     ,        2519.59
      2945,     2945, 2026-03-31 14:00:24.717707, cash          , succeeded     ,         958.66
      2946,     2946, 2026-03-31 14:04:52.678651, cash          , cancelled     ,           0.0
      2947,     2947, 2026-03-31 13:59:57.466580, debit_card    , succeeded     ,        1876.15
      2948,     2948, 2026-03-31 13:49:34.042341, cash          , succeeded     ,        1728.68
      2949,     2949, 2026-03-31 14:05:07.623110, credit_card   , succeeded     ,        1655.54
      2950,     2950, 2026-03-31 14:06:07.820247, credit_card   , succeeded     ,         648.27
      2951,     2951, 2026-03-31 13:57:13.339676, credit_card   , succeeded     ,         720.03
      2952,     2952, 2026-03-31 14:01:48.910489, paypal        , succeeded     ,        2246.52
      2953,     2953, 2026-03-31 13:53:47.056362, paypal        , failed        ,           0.0
      2954,     2954, 2026-03-31 14:06:28.293981, cash          , succeeded     ,         938.46
      2955,     2955, 2026-03-31 13:55:14.367476, debit_card    , succeeded     ,         121.24
      2956,     2956, 2026-03-31 14:04:12.306738, debit_card    , succeeded     ,        1434.22
      2957,     2957, 2026-03-31 13:57:51.462071, credit_card   , succeeded     ,        2226.88
      2958,     2958, 2026-03-31 13:55:04.740808, paypal        , succeeded     ,         670.56
      2959,     2959, 2026-03-31 14:01:30.722586, cash          , pending       ,         992.94
      2960,     2960, 2026-03-31 13:55:49.874272, paypal        , succeeded     ,         638.51
      2961,     2961, 2026-03-31 13:49:55.787033, cash          , pending       ,        2412.19
      2962,     2962, 2026-03-31 14:00:36.392787, debit_card    , succeeded     ,         128.24
      2963,     2963, 2026-03-31 13:55:08.016363, paypal        , succeeded     ,        1170.82
      2964,     2964, 2026-03-31 14:01:44.745838, debit_card    , succeeded     ,        1184.43
      2965,     2965, 2026-03-31 13:54:54.434363, cash          , succeeded     ,        2155.14
      2966,     2966, 2026-03-31 14:01:40.396920, credit_card   , succeeded     ,        1187.3
      2967,     2967, 2026-03-31 14:02:57.632617, credit_card   , succeeded     ,        1809.49
      2968,     2968, 2026-03-31 13:53:48.607356, debit_card    , succeeded     ,         458.61
      2969,     2969, 2026-03-31 14:02:31.616194, debit_card    , succeeded     ,        1984.03
      2970,     2970, 2026-03-31 13:54:15.164276, debit_card    , succeeded     ,        2598.53
      2971,     2971, 2026-03-31 13:55:53.443028, cash          , failed        ,           0.0
      2972,     2972, 2026-03-31 14:05:17.452825, cash          , succeeded     ,        1292.5
      2973,     2973, 2026-03-31 14:00:24.744726, debit_card    , succeeded     ,        2236.29
      2974,     2974, 2026-03-31 13:55:34.644553, cash          , succeeded     ,         436.27
      2975,     2975, 2026-03-31 13:57:17.492498, credit_card   , failed        ,           0.0
      2976,     2976, 2026-03-31 14:00:39.689555, paypal        , succeeded     ,        2443.46
      2977,     2977, 2026-03-31 13:59:10.122071, credit_card   , succeeded     ,        1075.92
      2978,     2978, 2026-03-31 14:05:29.605225, cash          , succeeded     ,        1995.83
      2979,     2979, 2026-03-31 14:02:45.429838, credit_card   , failed        ,           0.0
      2980,     2980, 2026-03-31 13:58:15.468620, debit_card    , succeeded     ,        2428.42
      2981,     2981, 2026-03-31 13:51:07.775727, debit_card    , succeeded     ,        1978.77
      2982,     2982, 2026-03-31 13:54:38.002741, paypal        , succeeded     ,        1603.1
      2983,     2983, 2026-03-31 14:05:59.610165, cash          , pending       ,         295.83
      2984,     2984, 2026-03-31 13:55:03.942838, debit_card    , succeeded     ,         868.37
      2985,     2985, 2026-03-31 13:59:54.873026, paypal        , succeeded     ,        3252.46
      2986,     2986, 2026-03-31 13:56:04.075760, cash          , succeeded     ,        2166.11
      2987,     2987, 2026-03-31 13:49:36.523463, debit_card    , succeeded     ,        1467.99
      2988,     2988, 2026-03-31 14:04:08.193679, paypal        , succeeded     ,         969.61
      2989,     2989, 2026-03-31 13:51:39.914048, cash          , succeeded     ,         932.46
      2990,     2990, 2026-03-31 13:50:32.263676, cash          , succeeded     ,         805.86
      2991,     2991, 2026-03-31 13:50:42.718070, debit_card    , succeeded     ,        1426.6
      2992,     2992, 2026-03-31 14:05:36.972622, paypal        , succeeded     ,        1017.9
      2993,     2993, 2026-03-31 13:57:22.526047, cash          , succeeded     ,        1284.17
      2994,     2994, 2026-03-31 14:02:28.702024, debit_card    , succeeded     ,        1280.72
      2995,     2995, 2026-03-31 14:06:27.834668, cash          , succeeded     ,        2792.9
      2996,     2996, 2026-03-31 14:03:21.239922, paypal        , succeeded     ,        1923.09
      2997,     2997, 2026-03-31 14:01:59.258816, credit_card   , succeeded     ,         167.92
      2998,     2998, 2026-03-31 13:53:03.546561, cash          , pending       ,        1092.96
      2999,     2999, 2026-03-31 14:04:59.777854, debit_card    , succeeded     ,        3016.1
      3000,     3000, 2026-03-31 13:51:55.917796, paypal        , succeeded     ,         929.32
      3001,     3001, 2026-03-31 14:04:51.870679, debit_card    , succeeded     ,         270.52
      3002,     3002, 2026-03-31 14:02:24.278984, paypal        , succeeded     ,        1015.67
      3003,     3003, 2026-03-31 13:56:21.660649, credit_card   , succeeded     ,         839.99
      3004,     3004, 2026-03-31 13:49:57.519495, credit_card   , succeeded     ,        1026.0
      3005,     3005, 2026-03-31 13:59:48.855915, cash          , succeeded     ,        2172.3
      3006,     3006, 2026-03-31 13:50:51.631685, cash          , succeeded     ,        1314.09
      3007,     3007, 2026-03-31 14:04:02.546001, debit_card    , succeeded     ,         383.53
      3008,     3008, 2026-03-31 13:50:06.712230, paypal        , succeeded     ,         188.72
      3009,     3009, 2026-03-31 14:02:32.420106, paypal        , succeeded     ,        1242.99
      3010,     3010, 2026-03-31 13:59:43.055965, paypal        , pending       ,         584.67
      3011,     3011, 2026-03-31 14:03:55.933704, paypal        , pending       ,        2634.84
      3012,     3012, 2026-03-31 14:05:25.434913, credit_card   , succeeded     ,        1550.16
      3013,     3013, 2026-03-31 13:54:34.851952, paypal        , succeeded     ,         904.98
      3014,     3014, 2026-03-31 14:01:22.623784, cash          , succeeded     ,         328.87
      3015,     3015, 2026-03-31 13:55:35.839262, paypal        , pending       ,        1944.33
      3016,     3016, 2026-03-31 14:06:35.980533, cash          , succeeded     ,        2668.74
      3017,     3017, 2026-03-31 13:59:07.682034, paypal        , succeeded     ,         958.86
      3018,     3018, 2026-03-31 13:52:23.713183, paypal        , succeeded     ,        2302.12
      3019,     3019, 2026-03-31 13:53:20.694538, paypal        , failed        ,           0.0
      3020,     3020, 2026-03-31 13:56:40.516042, debit_card    , failed        ,           0.0
      3021,     3021, 2026-03-31 13:53:56.976479, cash          , succeeded     ,        1551.36
      3022,     3022, 2026-03-31 13:52:25.288162, paypal        , succeeded     ,         709.12
      3023,     3023, 2026-03-31 13:51:43.056749, cash          , succeeded     ,        1212.65
      3024,     3024, 2026-03-31 14:03:26.944760, credit_card   , succeeded     ,        3016.51
      3025,     3025, 2026-03-31 14:03:21.365995, credit_card   , succeeded     ,         522.02
      3026,     3026, 2026-03-31 13:52:15.679478, cash          , succeeded     ,        1357.39
      3027,     3027, 2026-03-31 13:59:16.676582, cash          , succeeded     ,         614.12
      3028,     3028, 2026-03-31 14:00:07.444916, cash          , succeeded     ,         939.64
      3029,     3029, 2026-03-31 14:00:50.150910, cash          , succeeded     ,         919.82
      3030,     3030, 2026-03-31 13:52:27.822779, debit_card    , pending       ,        1055.78
      3031,     3031, 2026-03-31 14:03:22.809555, debit_card    , succeeded     ,         970.5
