order_id,customer_id,order_date,order_status,currency,total_amount
2340,336,2026-03-31 14:39:24.202234,created,USD,1543.9
2341,395,2026-03-31 14:30:39.721193,paid,USD,2344.62
2342,615,2026-03-31 14:23:28.772470,paid,USD,1614.24
2343,704,2026-03-31 14:25:57.645376,paid,USD,1373.2
2344,455,2026-03-31 14:29:56.358200,cancelled,USD,1642.38
2345,418,2026-03-31 14:37:54.043572,paid,USD,2506.84
2346,876,2026-03-31 14:37:57.637141,paid,USD,2069.67
2347,878,2026-03-31 14:33:59.941328,paid,USD,2239.86
2348,862,2026-03-31 14:29:13.897133,created,USD,444.15
2349,962,2026-03-31 14:40:27.893440,paid,USD,2385.93
2350,184,2026-03-31 14:41:04.255455,paid,USD,2550.61
2351,691,2026-03-31 14:27:33.177602,created,USD,2111.83
2352,108,2026-03-31 14:40:43.369549,paid,USD,324.43
2353,536,2026-03-31 14:26:40.073236,paid,USD,1294.46
2354,88,2026-03-31 14:34:47.989107,paid,USD,1092.69
2355,405,2026-03-31 14:38:06.833891,paid,USD,1130.12
2356,605,2026-03-31 14:37:37.438178,paid,USD,1863.88
2357,760,2026-03-31 14:33:36.081905,cancelled,USD,1592.54
2358,173,2026-03-31 14:25:31.180102,cancelled,USD,946.35
2359,999,2026-03-31 14:34:39.175371,created,USD,12.67
2360,206,2026-03-31 14:40:47.544086,paid,USD,2509.12
2361,414,2026-03-31 14:26:19.614652,paid,USD,3626.09
2362,859,2026-03-31 14:39:28.505082,paid,USD,1370.71
2363,512,2026-03-31 14:32:30.659244,paid,USD,366.96
2364,731,2026-03-31 14:31:04.393714,paid,USD,2178.22
2365,608,2026-03-31 14:24:59.544158,paid,USD,169.67
2366,809,2026-03-31 14:37:37.265732,paid,USD,627.44
2367,966,2026-03-31 14:32:16.597610,paid,USD,1654.98
2368,488,2026-03-31 14:34:33.956354,paid,USD,2740.5
2369,973,2026-03-31 14:37:19.023798,paid,USD,2402.51
2370,497,2026-03-31 14:38:22.473185,paid,USD,1350.43
2371,151,2026-03-31 14:34:29.503852,paid,USD,1442.27
2372,111,2026-03-31 14:27:53.048533,paid,USD,2541.8
2373,502,2026-03-31 14:33:09.137949,paid,USD,2106.9
2374,644,2026-03-31 14:40:16.596328,paid,USD,107.82
2375,31,2026-03-31 14:26:52.063583,cancelled,USD,968.31
2376,55,2026-03-31 14:24:52.726640,created,USD,1010.38
2377,511,2026-03-31 14:31:04.414722,paid,USD,1734.28
2378,996,2026-03-31 14:34:31.205656,paid,USD,655.58
2379,620,2026-03-31 14:33:52.751247,paid,USD,1629.32
2380,157,2026-03-31 14:23:42.043801,paid,USD,1830.92
2381,639,2026-03-31 14:35:56.181987,paid,USD,725.05
2382,79,2026-03-31 14:39:46.241946,created,USD,1838.28
2383,533,2026-03-31 14:24:37.074305,paid,USD,1344.2
2384,812,2026-03-31 14:30:04.997237,paid,USD,747.48
2385,301,2026-03-31 14:36:33.726794,paid,USD,598.12
2386,503,2026-03-31 14:25:32.991856,paid,USD,3076.87
2387,556,2026-03-31 14:31:22.002763,paid,USD,2250.74
2388,881,2026-03-31 14:34:34.021935,paid,USD,933.6
2389,19,2026-03-31 14:29:38.771060,paid,USD,2124.98
2390,33,2026-03-31 14:27:30.899635,cancelled,USD,1175.16
2391,902,2026-03-31 14:39:21.741980,cancelled,USD,3036.99
2392,393,2026-03-31 14:28:32.676307,paid,USD,514.85
2393,874,2026-03-31 14:32:50.250598,paid,USD,765.0
2394,471,2026-03-31 14:27:36.874771,paid,USD,316.23
2395,182,2026-03-31 14:37:14.431269,created,USD,175.53
2396,882,2026-03-31 14:37:20.932055,paid,USD,1730.89
2397,906,2026-03-31 14:37:04.022912,paid,USD,895.86
2398,504,2026-03-31 14:35:03.998311,paid,USD,2351.77
2399,320,2026-03-31 14:28:08.962011,paid,USD,604.92
2400,500,2026-03-31 14:40:01.773965,paid,USD,2478.98
2401,583,2026-03-31 14:34:29.633050,paid,USD,2025.87
2402,676,2026-03-31 14:34:41.457495,paid,USD,362.1
2403,553,2026-03-31 14:33:37.702942,paid,USD,2887.93
2404,488,2026-03-31 14:25:03.692769,paid,USD,851.34
2405,161,2026-03-31 14:31:27.857942,paid,USD,924.09
2406,401,2026-03-31 14:33:55.565997,paid,USD,690.66
2407,606,2026-03-31 14:25:07.642786,paid,USD,1454.61
2408,632,2026-03-31 14:28:17.060081,cancelled,USD,1246.47
2409,785,2026-03-31 14:39:18.173172,paid,USD,2317.6
2410,329,2026-03-31 14:24:52.199312,cancelled,USD,943.14
2411,605,2026-03-31 14:32:05.784655,created,USD,1420.27
2412,858,2026-03-31 14:29:42.309103,created,USD,520.1
2413,829,2026-03-31 14:38:17.381154,paid,USD,746.77
2414,28,2026-03-31 14:30:14.064225,paid,USD,427.16
2415,641,2026-03-31 14:32:02.319914,paid,USD,2001.48
2416,100,2026-03-31 14:23:35.713526,paid,USD,1392.15
2417,366,2026-03-31 14:24:31.462047,paid,USD,1380.5
2418,58,2026-03-31 14:40:27.954547,paid,USD,93.64
2419,254,2026-03-31 14:24:34.417700,paid,USD,1583.43
2420,320,2026-03-31 14:35:34.323323,paid,USD,196.83
2421,933,2026-03-31 14:29:57.274719,paid,USD,1343.01
2422,890,2026-03-31 14:28:50.671731,paid,USD,1475.37
2423,346,2026-03-31 14:39:32.966592,paid,USD,1099.57
2424,552,2026-03-31 14:37:45.232980,paid,USD,1935.27
2425,472,2026-03-31 14:26:26.190951,paid,USD,459.62
2426,433,2026-03-31 14:23:22.951515,paid,USD,1457.52
2427,924,2026-03-31 14:26:24.971238,paid,USD,1593.18
2428,21,2026-03-31 14:33:24.677358,paid,USD,1922.86
2429,603,2026-03-31 14:34:07.187248,paid,USD,304.84
2430,325,2026-03-31 14:23:45.966511,created,USD,1027.79
2431,400,2026-03-31 14:40:45.989144,paid,USD,1085.55
2432,101,2026-03-31 14:41:05.238744,paid,USD,3083.73
2433,103,2026-03-31 14:31:54.623872,paid,USD,842.23
2434,211,2026-03-31 14:34:15.125396,paid,USD,1162.8
2435,515,2026-03-31 14:33:02.201393,paid,USD,869.31
2436,684,2026-03-31 14:26:03.059330,paid,USD,2151.87
2437,630,2026-03-31 14:36:33.032575,paid,USD,3288.96
2438,993,2026-03-31 14:39:52.709834,paid,USD,728.91
2439,509,2026-03-31 14:26:40.272880,paid,USD,438.66
2440,998,2026-03-31 14:23:43.919662,paid,USD,1962.25
2441,861,2026-03-31 14:23:36.881229,paid,USD,1772.35
2442,220,2026-03-31 14:32:24.684299,paid,USD,509.32
2443,49,2026-03-31 14:25:56.533698,paid,USD,925.6
2444,588,2026-03-31 14:38:48.224199,paid,USD,737.66
2445,232,2026-03-31 14:25:15.971534,paid,USD,970.94
2446,981,2026-03-31 14:27:06.314408,paid,USD,257.8
2447,865,2026-03-31 14:29:05.742906,created,USD,495.4
2448,607,2026-03-31 14:27:09.342000,paid,USD,2341.6
2449,69,2026-03-31 14:36:17.963411,paid,USD,1089.87
2450,544,2026-03-31 14:40:07.035952,paid,USD,785.17
2451,215,2026-03-31 14:28:00.997775,paid,USD,2265.85
2452,79,2026-03-31 14:31:52.100862,paid,USD,446.04
2453,310,2026-03-31 14:40:21.487710,paid,USD,1574.48
2454,308,2026-03-31 14:29:28.437650,paid,USD,2112.55
2455,553,2026-03-31 14:33:07.616883,paid,USD,1827.82
2456,425,2026-03-31 14:28:29.866548,paid,USD,838.9
2457,640,2026-03-31 14:36:36.810013,paid,USD,1419.11
2458,688,2026-03-31 14:32:07.465842,paid,USD,311.34
2459,185,2026-03-31 14:32:25.669070,paid,USD,1102.46
2460,643,2026-03-31 14:30:23.937524,paid,USD,124.2
2461,884,2026-03-31 14:26:40.498577,paid,USD,724.62
2462,512,2026-03-31 14:26:18.796277,paid,USD,2554.02
2463,986,2026-03-31 14:35:34.022053,paid,USD,1245.8
2464,961,2026-03-31 14:39:10.300082,paid,USD,1711.04
2465,960,2026-03-31 14:28:15.569385,paid,USD,94.92
2466,829,2026-03-31 14:30:16.251999,paid,USD,1114.68
2467,788,2026-03-31 14:33:42.340116,paid,USD,782.84
2468,958,2026-03-31 14:36:59.764777,paid,USD,608.61
2469,642,2026-03-31 14:28:48.511940,paid,USD,861.36
2470,206,2026-03-31 14:37:29.627488,created,USD,2120.41
2471,152,2026-03-31 14:40:22.063041,paid,USD,1621.06
2472,765,2026-03-31 14:31:58.858333,paid,USD,444.31
2473,308,2026-03-31 14:39:05.485920,paid,USD,242.49
2474,421,2026-03-31 14:30:49.636307,paid,USD,445.2
2475,851,2026-03-31 14:36:38.845612,paid,USD,2374.36
2476,650,2026-03-31 14:37:53.163576,paid,USD,2224.72
2477,423,2026-03-31 14:34:24.743839,paid,USD,2126.54
2478,294,2026-03-31 14:34:07.879302,paid,USD,3537.46
2479,263,2026-03-31 14:30:55.658014,paid,USD,2104.01
2480,242,2026-03-31 14:33:24.513397,paid,USD,2374.14
2481,117,2026-03-31 14:29:55.877326,paid,USD,2342.12
2482,29,2026-03-31 14:34:35.314345,paid,USD,165.74
2483,848,2026-03-31 14:24:21.407553,paid,USD,3719.79
2484,498,2026-03-31 14:26:12.628977,paid,USD,1242.1
2485,447,2026-03-31 14:23:48.460812,paid,USD,1764.08
2486,928,2026-03-31 14:32:24.265355,paid,USD,843.61
2487,164,2026-03-31 14:33:45.818782,created,USD,693.56
2488,30,2026-03-31 14:28:28.951430,paid,USD,760.78
2489,823,2026-03-31 14:38:04.821332,paid,USD,1899.74
2490,564,2026-03-31 14:34:48.705808,paid,USD,1075.63
2491,873,2026-03-31 14:40:34.356869,paid,USD,1323.58
2492,740,2026-03-31 14:29:32.433603,created,USD,3180.22
2493,21,2026-03-31 14:23:44.335146,paid,USD,1378.71
2494,919,2026-03-31 14:26:26.296575,created,USD,1584.51
2495,617,2026-03-31 14:29:00.495655,created,USD,2842.71
2496,66,2026-03-31 14:37:26.168082,paid,USD,1106.13
2497,417,2026-03-31 14:29:38.364078,paid,USD,1048.92
2498,688,2026-03-31 14:24:30.451558,paid,USD,1172.56
2499,93,2026-03-31 14:35:01.510981,paid,USD,775.92
2500,860,2026-03-31 14:29:53.721427,paid,USD,581.52
2501,144,2026-03-31 14:37:13.875718,paid,USD,301.14
2502,585,2026-03-31 14:25:24.087893,paid,USD,2761.32
2503,956,2026-03-31 14:28:56.076272,paid,USD,50.06
2504,681,2026-03-31 14:23:23.773106,paid,USD,2225.04
2505,973,2026-03-31 14:29:07.178940,paid,USD,3266.6
2506,538,2026-03-31 14:31:34.606757,paid,USD,1897.79
2507,906,2026-03-31 14:37:30.858575,paid,USD,1199.22
2508,615,2026-03-31 14:39:22.643492,created,USD,2447.68
2509,827,2026-03-31 14:33:18.571830,paid,USD,505.39
2510,853,2026-03-31 14:30:08.438154,paid,USD,976.14
2511,400,2026-03-31 14:34:01.946064,paid,USD,1449.71
2512,762,2026-03-31 14:32:41.443350,paid,USD,243.17
2513,434,2026-03-31 14:25:03.153809,paid,USD,1162.08
2514,110,2026-03-31 14:28:12.292346,paid,USD,1623.03
2515,994,2026-03-31 14:34:08.536724,paid,USD,546.12
2516,419,2026-03-31 14:39:06.028934,paid,USD,2759.22
2517,604,2026-03-31 14:38:40.705650,paid,USD,2146.94
2518,547,2026-03-31 14:24:32.810132,created,USD,742.79
2519,972,2026-03-31 14:39:16.077142,paid,USD,1929.45
2520,559,2026-03-31 14:30:47.490152,paid,USD,2087.1
2521,700,2026-03-31 14:36:48.697300,paid,USD,175.56
2522,285,2026-03-31 14:28:55.205958,paid,USD,149.01
2523,960,2026-03-31 14:28:57.731122,paid,USD,1429.44
2524,487,2026-03-31 14:26:44.893112,paid,USD,2014.62
2525,842,2026-03-31 14:37:38.943208,paid,USD,1680.43
2526,661,2026-03-31 14:32:10.543046,paid,USD,729.18
2527,621,2026-03-31 14:41:01.480494,cancelled,USD,2138.16
2528,758,2026-03-31 14:30:46.936226,created,USD,1142.91
2529,964,2026-03-31 14:25:26.020093,paid,USD,932.12
2530,940,2026-03-31 14:26:16.830907,created,USD,371.3
2531,246,2026-03-31 14:29:05.024740,paid,USD,1368.49
2532,394,2026-03-31 14:30:05.486120,paid,USD,1129.58
2533,982,2026-03-31 14:33:34.526923,paid,USD,2133.96
2534,925,2026-03-31 14:28:19.839867,paid,USD,111.99
2535,125,2026-03-31 14:34:47.159937,paid,USD,713.89
2536,243,2026-03-31 14:38:36.591312,paid,USD,884.92
2537,398,2026-03-31 14:40:58.991147,paid,USD,565.26
2538,984,2026-03-31 14:39:36.574595,created,USD,1897.91
2539,940,2026-03-31 14:28:19.115084,paid,USD,2094.07
2540,93,2026-03-31 14:38:20.974293,paid,USD,680.97
2541,775,2026-03-31 14:30:27.035653,cancelled,USD,885.12
2542,216,2026-03-31 14:39:19.495887,paid,USD,2219.12
2543,165,2026-03-31 14:39:43.477242,paid,USD,1181.04
2544,647,2026-03-31 14:23:54.249864,paid,USD,892.11
2545,832,2026-03-31 14:34:48.357720,paid,USD,1011.02
2546,417,2026-03-31 14:24:27.010444,paid,USD,974.22
2547,281,2026-03-31 14:24:54.729403,paid,USD,1408.33
2548,843,2026-03-31 14:37:38.714345,paid,USD,1123.42
2549,504,2026-03-31 14:36:13.113963,paid,USD,200.66
2550,423,2026-03-31 14:28:08.647430,paid,USD,567.24
2551,341,2026-03-31 14:36:45.987662,cancelled,USD,640.36
2552,898,2026-03-31 14:30:24.371890,paid,USD,1698.02
2553,103,2026-03-31 14:33:12.966218,paid,USD,384.74
2554,716,2026-03-31 14:28:50.228634,paid,USD,607.56
2555,68,2026-03-31 14:34:13.306299,paid,USD,160.68
2556,617,2026-03-31 14:30:16.793691,paid,USD,3392.64
2557,561,2026-03-31 14:35:44.173494,paid,USD,24.9
2558,465,2026-03-31 14:31:22.948281,paid,USD,488.45
2559,781,2026-03-31 14:38:28.566098,paid,USD,1892.68
2560,657,2026-03-31 14:40:36.524730,created,USD,1429.84
2561,455,2026-03-31 14:25:23.125982,paid,USD,2167.28
2562,140,2026-03-31 14:29:55.818570,paid,USD,773.9
2563,205,2026-03-31 14:34:19.415162,created,USD,368.74
2564,322,2026-03-31 14:23:43.631236,paid,USD,760.83
2565,114,2026-03-31 14:24:03.660978,paid,USD,1290.75
2566,529,2026-03-31 14:23:23.227709,paid,USD,1667.68
2567,787,2026-03-31 14:25:05.546550,paid,USD,2301.32
2568,782,2026-03-31 14:29:00.687764,paid,USD,497.4
2569,609,2026-03-31 14:35:34.606825,paid,USD,289.26
2570,812,2026-03-31 14:31:02.537059,paid,USD,2202.29
2571,463,2026-03-31 14:26:15.806769,cancelled,USD,1456.69
2572,753,2026-03-31 14:26:38.452469,paid,USD,1167.98
2573,178,2026-03-31 14:39:26.458604,paid,USD,3311.79
2574,847,2026-03-31 14:29:50.389896,paid,USD,1846.37
2575,289,2026-03-31 14:39:27.111030,paid,USD,1772.23
2576,425,2026-03-31 14:41:00.730232,paid,USD,811.33
2577,403,2026-03-31 14:40:00.839185,paid,USD,3791.81
2578,968,2026-03-31 14:38:49.456062,paid,USD,1444.85
2579,585,2026-03-31 14:27:52.462706,paid,USD,1628.18
2580,971,2026-03-31 14:37:19.739558,paid,USD,1636.34
2581,572,2026-03-31 14:25:11.667885,created,USD,365.19
2582,642,2026-03-31 14:40:14.916450,paid,USD,3187.56
2583,92,2026-03-31 14:24:33.045549,paid,USD,2159.62
2584,204,2026-03-31 14:29:07.675292,cancelled,USD,285.48
2585,873,2026-03-31 14:34:13.770684,paid,USD,2349.54
2586,411,2026-03-31 14:37:49.484369,paid,USD,929.08
2587,615,2026-03-31 14:28:03.505019,paid,USD,923.56
2588,92,2026-03-31 14:26:15.965720,paid,USD,2988.35
2589,175,2026-03-31 14:25:40.784392,cancelled,USD,2272.89
2590,121,2026-03-31 14:31:29.549264,cancelled,USD,3726.75
2591,539,2026-03-31 14:25:28.391804,created,USD,1695.16
2592,943,2026-03-31 14:38:42.846491,paid,USD,2973.16
2593,848,2026-03-31 14:36:45.277613,cancelled,USD,387.02
2594,122,2026-03-31 14:39:10.822285,paid,USD,1740.6
2595,209,2026-03-31 14:40:35.103164,paid,USD,1680.06
2596,883,2026-03-31 14:30:38.357431,paid,USD,739.1
2597,273,2026-03-31 14:31:14.522120,paid,USD,1512.28
2598,507,2026-03-31 14:25:24.163174,paid,USD,2319.22
2599,442,2026-03-31 14:32:41.796042,paid,USD,444.42
2600,615,2026-03-31 14:33:36.115500,paid,USD,906.32
2601,844,2026-03-31 14:35:06.170494,paid,USD,2235.38
2602,694,2026-03-31 14:40:46.457409,paid,USD,387.2
2603,185,2026-03-31 14:28:59.664272,paid,USD,386.74
2604,150,2026-03-31 14:36:21.333747,paid,USD,2903.94
2605,1000,2026-03-31 14:27:15.896960,created,USD,1938.06
2606,633,2026-03-31 14:27:56.916996,paid,USD,514.36
2607,255,2026-03-31 14:28:31.932923,paid,USD,2457.13
2608,701,2026-03-31 14:24:41.417816,paid,USD,446.3
2609,88,2026-03-31 14:33:15.196453,paid,USD,916.86
2610,137,2026-03-31 14:38:54.702119,created,USD,1232.13
2611,998,2026-03-31 14:35:04.239240,paid,USD,296.18
2612,704,2026-03-31 14:36:26.089741,paid,USD,1850.29
2613,393,2026-03-31 14:26:54.362533,paid,USD,552.93
2614,754,2026-03-31 14:24:36.258067,paid,USD,3336.62
2615,75,2026-03-31 14:40:41.506426,paid,USD,221.88
2616,61,2026-03-31 14:24:17.088283,created,USD,1347.64
2617,954,2026-03-31 14:23:26.178355,created,USD,1689.63
2618,931,2026-03-31 14:27:05.426306,paid,USD,592.09
2619,621,2026-03-31 14:37:55.992360,paid,USD,1429.39
2620,991,2026-03-31 14:26:34.950824,cancelled,USD,761.49
2621,727,2026-03-31 14:25:04.897495,paid,USD,1002.92
2622,47,2026-03-31 14:26:57.354375,paid,USD,3266.23
2623,517,2026-03-31 14:33:49.764948,created,USD,271.9
2624,310,2026-03-31 14:32:41.856209,paid,USD,658.82
2625,688,2026-03-31 14:38:39.135541,cancelled,USD,1743.15
2626,992,2026-03-31 14:36:53.326995,paid,USD,618.74
2627,43,2026-03-31 14:28:48.771464,paid,USD,1412.21
2628,267,2026-03-31 14:31:22.343723,paid,USD,1801.4
2629,505,2026-03-31 14:25:58.318839,paid,USD,1855.9
2630,899,2026-03-31 14:32:16.872322,cancelled,USD,503.15
2631,92,2026-03-31 14:39:39.255286,paid,USD,604.6
2632,544,2026-03-31 14:27:08.287617,paid,USD,1560.73
2633,267,2026-03-31 14:29:44.735286,paid,USD,1774.71
2634,46,2026-03-31 14:40:45.069858,paid,USD,697.24
2635,512,2026-03-31 14:38:49.287490,cancelled,USD,618.27
2636,855,2026-03-31 14:32:26.541166,paid,USD,1711.07
2637,370,2026-03-31 14:37:14.422744,paid,USD,2004.32
2638,290,2026-03-31 14:26:34.989750,cancelled,USD,1696.27
2639,270,2026-03-31 14:28:12.065509,paid,USD,2328.72
2640,780,2026-03-31 14:26:09.332031,paid,USD,3523.57
2641,530,2026-03-31 14:28:43.718522,cancelled,USD,684.74
2642,915,2026-03-31 14:38:51.417891,paid,USD,822.6
2643,755,2026-03-31 14:34:52.253599,paid,USD,328.79
2644,783,2026-03-31 14:25:51.072913,cancelled,USD,1011.02
2645,570,2026-03-31 14:38:58.291935,cancelled,USD,1292.04
2646,674,2026-03-31 14:36:36.628073,paid,USD,2552.69
2647,451,2026-03-31 14:27:31.807458,paid,USD,3430.29
2648,153,2026-03-31 14:39:17.625899,created,USD,650.33
2649,188,2026-03-31 14:26:33.992147,created,USD,1242.93
2650,267,2026-03-31 14:23:42.873150,created,USD,452.45
2651,479,2026-03-31 14:35:06.836344,paid,USD,2179.49
2652,917,2026-03-31 14:31:20.852189,paid,USD,947.17
2653,42,2026-03-31 14:27:58.825023,cancelled,USD,2519.22
2654,727,2026-03-31 14:39:53.081937,paid,USD,70.79
2655,469,2026-03-31 14:24:42.792107,paid,USD,1115.59
2656,867,2026-03-31 14:30:57.991528,paid,USD,539.91
2657,152,2026-03-31 14:25:54.669650,paid,USD,1147.76
2658,96,2026-03-31 14:32:14.365623,paid,USD,1308.45
2659,291,2026-03-31 14:32:20.560970,paid,USD,179.42
2660,173,2026-03-31 14:24:09.409638,paid,USD,1456.18
2661,843,2026-03-31 14:28:06.395976,paid,USD,266.24
2662,913,2026-03-31 14:24:57.637713,paid,USD,220.0
2663,218,2026-03-31 14:34:52.511488,paid,USD,1079.62
2664,995,2026-03-31 14:36:22.561738,paid,USD,1984.84
2665,786,2026-03-31 14:30:48.395442,created,USD,2175.03
2666,427,2026-03-31 14:28:29.526366,paid,USD,921.93
2667,253,2026-03-31 14:30:26.907471,cancelled,USD,786.82
2668,694,2026-03-31 14:33:53.573098,paid,USD,1468.16
2669,337,2026-03-31 14:32:43.927774,created,USD,1680.22
2670,698,2026-03-31 14:32:05.105525,created,USD,1023.2
2671,125,2026-03-31 14:31:00.250569,cancelled,USD,1106.58
2672,605,2026-03-31 14:35:27.653367,paid,USD,3070.14
2673,109,2026-03-31 14:34:50.052446,cancelled,USD,1092.38
2674,158,2026-03-31 14:40:27.689455,paid,USD,576.04
2675,472,2026-03-31 14:27:09.146146,created,USD,2087.11
2676,676,2026-03-31 14:24:09.388793,paid,USD,1123.65
2677,644,2026-03-31 14:23:50.542994,paid,USD,1831.6
2678,609,2026-03-31 14:27:59.472504,cancelled,USD,1645.17
2679,338,2026-03-31 14:24:23.115177,paid,USD,403.95
2680,672,2026-03-31 14:25:01.114550,cancelled,USD,1092.0
2681,464,2026-03-31 14:27:16.582217,paid,USD,1962.49
2682,750,2026-03-31 14:34:21.838400,paid,USD,1229.46
2683,929,2026-03-31 14:36:05.089184,cancelled,USD,1167.55
2684,583,2026-03-31 14:30:15.260737,cancelled,USD,3136.04
2685,884,2026-03-31 14:25:01.408614,paid,USD,582.87
2686,660,2026-03-31 14:36:24.638323,created,USD,163.03
2687,818,2026-03-31 14:39:01.889884,paid,USD,803.28
2688,73,2026-03-31 14:28:01.728306,created,USD,556.27
2689,617,2026-03-31 14:26:54.161806,paid,USD,2287.34
2690,409,2026-03-31 14:37:20.585864,paid,USD,2686.69
2691,246,2026-03-31 14:29:27.443762,paid,USD,500.28
2692,887,2026-03-31 14:28:23.031954,cancelled,USD,338.65
2693,22,2026-03-31 14:33:56.018468,paid,USD,1657.47
2694,167,2026-03-31 14:36:24.592852,paid,USD,1698.12
2695,413,2026-03-31 14:24:53.781972,paid,USD,24.56
2696,771,2026-03-31 14:32:15.499365,paid,USD,1215.44
2697,158,2026-03-31 14:35:48.508925,cancelled,USD,871.62
2698,503,2026-03-31 14:31:46.898995,paid,USD,1143.03
2699,754,2026-03-31 14:28:41.750123,paid,USD,2044.37
2700,318,2026-03-31 14:39:31.201188,paid,USD,1477.3
2701,618,2026-03-31 14:27:29.709044,paid,USD,2422.03
2702,682,2026-03-31 14:28:52.321499,paid,USD,2698.22
2703,377,2026-03-31 14:24:27.011005,created,USD,1514.26
2704,502,2026-03-31 14:26:34.331965,paid,USD,1901.07
2705,398,2026-03-31 14:39:23.858760,paid,USD,2964.51
2706,577,2026-03-31 14:25:45.180348,paid,USD,557.81
2707,93,2026-03-31 14:23:25.753614,paid,USD,408.45
2708,831,2026-03-31 14:31:44.568746,paid,USD,309.08
2709,191,2026-03-31 14:29:12.778482,paid,USD,236.95
2710,437,2026-03-31 14:26:23.716256,paid,USD,2084.32
2711,526,2026-03-31 14:27:56.938763,created,USD,821.19
2712,475,2026-03-31 14:24:35.135233,paid,USD,208.38
2713,664,2026-03-31 14:35:25.539178,paid,USD,2264.08
2714,159,2026-03-31 14:38:33.336841,paid,USD,3358.14
2715,540,2026-03-31 14:33:53.525568,cancelled,USD,1514.18
2716,538,2026-03-31 14:40:39.104853,paid,USD,2094.39
2717,480,2026-03-31 14:33:41.811567,created,USD,837.09
2718,929,2026-03-31 14:31:59.371928,paid,USD,921.09
2719,308,2026-03-31 14:27:39.311264,paid,USD,633.05
2720,131,2026-03-31 14:25:10.136877,paid,USD,1531.4
2721,308,2026-03-31 14:37:56.440554,paid,USD,1702.58
2722,536,2026-03-31 14:33:24.648068,paid,USD,1677.6
2723,583,2026-03-31 14:41:01.646150,paid,USD,1229.07
2724,79,2026-03-31 14:38:14.187754,created,USD,2426.75
2725,526,2026-03-31 14:32:39.290719,paid,USD,175.54
2726,436,2026-03-31 14:26:12.689116,paid,USD,389.67
2727,476,2026-03-31 14:25:50.309596,paid,USD,1331.7
2728,583,2026-03-31 14:24:53.422907,paid,USD,862.32
2729,364,2026-03-31 14:28:40.970453,paid,USD,1870.66
2730,84,2026-03-31 14:36:27.081379,paid,USD,244.98
2731,17,2026-03-31 14:31:20.825661,paid,USD,1017.09
2732,678,2026-03-31 14:36:25.600204,paid,USD,1853.54
2733,806,2026-03-31 14:41:00.976568,paid,USD,1474.95
2734,403,2026-03-31 14:27:49.926673,paid,USD,279.63
2735,427,2026-03-31 14:31:57.412779,created,USD,1816.11
2736,305,2026-03-31 14:29:45.432478,paid,USD,621.76
2737,742,2026-03-31 14:23:26.645938,paid,USD,1713.42
2738,687,2026-03-31 14:29:32.836488,paid,USD,440.0
2739,828,2026-03-31 14:35:58.969723,paid,USD,1002.18
2740,990,2026-03-31 14:39:14.682209,paid,USD,3520.91
2741,830,2026-03-31 14:37:08.488399,paid,USD,294.51
2742,190,2026-03-31 14:38:37.512653,paid,USD,1417.08
2743,619,2026-03-31 14:39:26.340173,created,USD,1300.28
2744,690,2026-03-31 14:33:55.403024,paid,USD,1179.46
2745,548,2026-03-31 14:25:13.781953,paid,USD,938.1
2746,405,2026-03-31 14:35:32.646890,created,USD,3166.28
2747,176,2026-03-31 14:36:18.472786,paid,USD,2435.97
2748,472,2026-03-31 14:23:34.385460,paid,USD,1255.57
2749,890,2026-03-31 14:40:48.928433,paid,USD,815.7
2750,763,2026-03-31 14:38:36.766766,paid,USD,1760.74
2751,499,2026-03-31 14:35:04.116266,paid,USD,515.73
2752,833,2026-03-31 14:25:44.963776,paid,USD,2235.33
2753,370,2026-03-31 14:32:09.658810,cancelled,USD,3602.21
2754,987,2026-03-31 14:27:35.917229,paid,USD,686.77
2755,405,2026-03-31 14:36:32.293424,paid,USD,1993.35
2756,90,2026-03-31 14:40:43.153835,paid,USD,1145.34
2757,15,2026-03-31 14:29:40.173523,paid,USD,2480.63
2758,836,2026-03-31 14:36:35.914329,paid,USD,1910.65
2759,994,2026-03-31 14:26:41.349481,created,USD,2595.54
2760,28,2026-03-31 14:40:23.199560,paid,USD,1471.54
2761,665,2026-03-31 14:34:41.832453,paid,USD,403.74
2762,248,2026-03-31 14:40:34.689305,paid,USD,573.32
2763,642,2026-03-31 14:38:59.315559,paid,USD,415.49
2764,552,2026-03-31 14:35:25.105648,paid,USD,867.14
2765,309,2026-03-31 14:39:23.159093,paid,USD,1049.89
2766,152,2026-03-31 14:31:17.210895,paid,USD,1751.76
2767,23,2026-03-31 14:40:26.970615,paid,USD,2173.03
2768,925,2026-03-31 14:32:41.059429,paid,USD,1250.73
2769,720,2026-03-31 14:27:58.534080,paid,USD,1300.01
2770,497,2026-03-31 14:35:25.391672,paid,USD,2734.36
2771,881,2026-03-31 14:39:11.034495,paid,USD,809.64
2772,249,2026-03-31 14:30:14.308324,paid,USD,1404.83
2773,584,2026-03-31 14:30:42.677829,paid,USD,1182.81
2774,402,2026-03-31 14:41:05.459205,paid,USD,1377.13
2775,9,2026-03-31 14:28:46.069161,created,USD,2544.54
2776,868,2026-03-31 14:23:56.387975,paid,USD,2969.61
2777,426,2026-03-31 14:32:33.683952,paid,USD,991.3
2778,755,2026-03-31 14:29:22.736398,paid,USD,3290.24
2779,749,2026-03-31 14:34:13.356824,paid,USD,2952.77
2780,298,2026-03-31 14:31:00.136393,paid,USD,1028.73
