order_item_id,order_id,product_id,quantity,unit_price,line_amount
5582,2234,60,3,359.51,1078.53
5583,2235,94,3,99.96,299.88
5584,2235,115,1,444.61,444.61
5585,2235,186,3,317.8,953.4
5586,2235,165,2,62.84,125.68
5587,2236,159,1,342.29,342.29
5588,2236,6,3,474.23,1422.69
5589,2237,3,2,337.84,675.68
5590,2237,77,2,510.94,1021.88
5591,2237,131,1,480.85,480.85
5592,2237,158,3,79.11,237.33
5593,2238,57,2,423.12,846.24
5594,2239,141,3,332.12,996.36
5595,2239,158,1,95.5,95.5
5596,2239,88,3,364.98,1094.94
5597,2240,158,3,92.04,276.12
5598,2241,125,1,118.72,118.72
5599,2241,152,1,170.4,170.4
5600,2241,195,1,302.5,302.5
5601,2242,25,2,360.34,720.68
5602,2242,196,1,371.68,371.68
5603,2242,111,2,380.44,760.88
5604,2243,176,2,72.03,144.06
5605,2243,194,3,336.08,1008.24
5606,2244,168,2,367.87,735.74
5607,2244,143,3,372.89,1118.67
5608,2244,199,1,377.59,377.59
5609,2244,112,3,96.75,290.25
5610,2245,43,1,85.34,85.34
5611,2245,142,1,65.19,65.19
5612,2246,142,1,57.68,57.68
5613,2247,57,3,459.1,1377.3
5614,2247,11,2,238.34,476.68
5615,2247,118,2,226.08,452.16
5616,2248,132,3,163.32,489.96
5617,2248,111,2,347.69,695.38
5618,2248,171,3,168.52,505.56
5619,2248,134,2,60.13,120.26
5620,2249,155,1,87.57,87.57
5621,2249,129,2,474.72,949.44
5622,2249,91,1,487.12,487.12
5623,2250,94,2,95.65,191.3
5624,2250,183,1,527.42,527.42
5625,2250,189,3,228.92,686.76
5626,2251,145,2,109.88,219.76
5627,2251,189,3,203.97,611.91
5628,2251,125,3,104.24,312.72
5629,2252,183,2,511.55,1023.1
5630,2252,43,3,84.28,252.84
5631,2252,116,3,104.22,312.66
5632,2252,121,2,332.05,664.1
5633,2253,73,2,167.12,334.24
5634,2253,164,2,357.96,715.92
5635,2254,172,1,316.9,316.9
5636,2254,118,2,219.44,438.88
5637,2254,85,2,387.09,774.18
5638,2255,13,3,403.3,1209.9
5639,2256,196,1,372.73,372.73
5640,2256,137,2,267.1,534.2
5641,2256,51,1,192.34,192.34
5642,2257,155,3,89.02,267.06
5643,2257,129,2,429.28,858.56
5644,2257,174,3,157.97,473.91
5645,2258,84,3,246.97,740.91
5646,2258,177,2,426.39,852.78
5647,2259,153,3,355.87,1067.61
5648,2260,118,1,238.01,238.01
5649,2260,175,3,512.1,1536.3
5650,2260,185,1,238.62,238.62
5651,2261,54,3,354.97,1064.91
5652,2261,82,2,286.85,573.7
5653,2262,199,2,380.12,760.24
5654,2262,66,3,387.79,1163.37
5655,2262,102,2,269.07,538.14
5656,2262,142,2,60.94,121.88
5657,2263,94,1,95.39,95.39
5658,2264,11,2,257.09,514.18
5659,2264,165,2,62.66,125.32
5660,2264,118,1,217.98,217.98
5661,2264,132,1,185.4,185.4
5662,2265,108,2,232.82,465.64
5663,2265,186,1,268.21,268.21
5664,2266,189,2,219.36,438.72
5665,2266,143,3,411.17,1233.51
5666,2267,136,3,172.79,518.37
5667,2267,99,1,238.16,238.16
5668,2268,88,3,359.46,1078.38
5669,2268,192,1,485.03,485.03
5670,2268,174,3,165.12,495.36
5671,2269,87,1,166.2,166.2
5672,2269,148,2,100.07,200.14
5673,2269,37,2,214.2,428.4
5674,2270,108,3,216.59,649.77
5675,2270,130,3,388.12,1164.36
5676,2270,172,2,313.78,627.56
5677,2271,131,2,419.39,838.78
5678,2272,163,3,136.56,409.68
5679,2273,102,3,288.65,865.95
5680,2273,100,2,458.44,916.88
5681,2273,18,2,299.42,598.84
5682,2273,42,1,259.67,259.67
5683,2274,116,2,104.24,208.48
5684,2275,141,1,351.11,351.11
5685,2275,180,3,221.25,663.75
5686,2276,74,2,362.14,724.28
5687,2276,119,2,156.25,312.5
5688,2276,121,1,347.7,347.7
5689,2276,118,2,210.57,421.14
5690,2277,174,3,176.29,528.87
5691,2277,189,1,245.07,245.07
5692,2277,57,2,461.19,922.38
5693,2278,28,1,295.05,295.05
5694,2278,92,3,400.14,1200.42
5695,2278,112,3,84.77,254.31
5696,2278,152,3,189.93,569.79
5697,2279,132,2,196.87,393.74
5698,2280,82,2,251.6,503.2
5699,2280,30,3,223.88,671.64
5700,2281,14,3,83.56,250.68
5701,2282,91,3,425.73,1277.19
5702,2283,62,1,375.4,375.4
5703,2283,79,3,107.89,323.67
5704,2283,165,3,60.84,182.52
5705,2283,72,1,278.58,278.58
5706,2284,127,2,314.79,629.58
5707,2284,136,1,184.2,184.2
5708,2284,92,3,485.79,1457.37
5709,2285,85,2,439.21,878.42
5710,2285,26,2,263.41,526.82
5711,2285,107,3,394.49,1183.47
5712,2285,144,1,86.56,86.56
5713,2286,145,2,116.17,232.34
5714,2286,99,1,236.15,236.15
5715,2287,132,2,192.76,385.52
5716,2287,199,2,421.06,842.12
5717,2287,161,1,257.69,257.69
5718,2288,12,3,377.19,1131.57
5719,2288,42,1,263.51,263.51
5720,2288,143,1,378.03,378.03
5721,2288,72,3,295.96,887.88
5722,2289,121,1,346.56,346.56
5723,2289,1,2,234.08,468.16
5724,2289,82,3,293.61,880.83
5725,2290,170,3,426.21,1278.63
5726,2290,191,3,52.12,156.36
5727,2290,26,3,281.53,844.59
5728,2290,70,3,12.37,37.11
5729,2291,33,3,280.74,842.22
5730,2291,150,2,254.39,508.78
5731,2291,95,3,79.62,238.86
5732,2292,78,1,390.21,390.21
5733,2292,102,1,261.52,261.52
5734,2292,190,2,418.82,837.64
5735,2292,110,1,429.09,429.09
5736,2293,176,1,75.84,75.84
5737,2294,199,3,410.4,1231.2
5738,2294,10,2,268.49,536.98
5739,2294,105,2,396.41,792.82
5740,2294,125,3,110.9,332.7
5741,2295,86,2,518.61,1037.22
5742,2295,182,1,153.98,153.98
5743,2295,27,2,61.49,122.98
5744,2296,178,3,351.73,1055.19
5745,2296,148,2,110.64,221.28
5746,2297,54,1,383.57,383.57
5747,2297,116,3,107.82,323.46
5748,2297,132,3,181.71,545.13
5749,2298,12,1,339.96,339.96
5750,2298,133,3,320.91,962.73
5751,2298,15,1,284.35,284.35
5752,2298,124,1,408.13,408.13
5753,2299,200,1,77.41,77.41
5754,2300,74,1,337.49,337.49
5755,2301,85,2,447.39,894.78
5756,2301,45,1,122.45,122.45
5757,2301,134,3,62.3,186.9
5758,2301,170,2,387.37,774.74
5759,2302,121,3,381.34,1144.02
5760,2302,17,1,202.8,202.8
5761,2302,185,3,225.44,676.32
5762,2302,73,1,186.35,186.35
5763,2303,99,2,236.57,473.14
5764,2303,168,3,400.57,1201.71
5765,2304,7,1,430.48,430.48
5766,2304,139,3,73.85,221.55
5767,2304,47,3,26.74,80.22
5768,2304,93,3,504.47,1513.41
5769,2305,38,3,367.92,1103.76
5770,2306,116,1,105.31,105.31
5771,2306,157,1,338.54,338.54
5772,2306,28,1,247.67,247.67
5773,2306,24,3,471.24,1413.72
5774,2307,43,1,83.19,83.19
5775,2307,103,3,335.12,1005.36
5776,2307,23,1,400.86,400.86
5777,2308,107,2,391.74,783.48
5778,2308,87,2,149.73,299.46
5779,2308,123,2,485.03,970.06
5780,2309,102,2,266.49,532.98
5781,2309,183,1,448.22,448.22
5782,2310,184,3,412.08,1236.24
5783,2311,23,2,351.69,703.38
5784,2311,58,1,74.05,74.05
5785,2311,104,1,326.34,326.34
5786,2312,184,3,376.24,1128.72
5787,2313,139,2,80.57,161.14
5788,2313,83,1,387.96,387.96
5789,2313,27,3,56.12,168.36
5790,2313,145,1,130.46,130.46
5791,2314,177,1,411.87,411.87
5792,2314,141,2,383.12,766.24
5793,2314,67,1,145.41,145.41
5794,2315,46,1,282.58,282.58
5795,2315,146,3,329.16,987.48
5796,2315,57,2,496.27,992.54
5797,2315,106,2,62.45,124.9
5798,2316,195,3,269.61,808.83
5799,2317,177,1,475.12,475.12
5800,2317,178,1,376.82,376.82
5801,2317,131,2,425.08,850.16
5802,2317,118,3,212.63,637.89
5803,2318,114,1,219.28,219.28
5804,2318,175,1,520.13,520.13
5805,2318,131,2,425.35,850.7
5806,2318,184,2,402.5,805.0
5807,2319,151,1,160.17,160.17
5808,2319,13,3,349.11,1047.33
5809,2319,176,1,77.69,77.69
5810,2319,82,3,249.0,747.0
5811,2320,175,2,487.38,974.76
5812,2320,90,2,242.26,484.52
5813,2320,109,3,50.47,151.41
5814,2321,10,1,270.32,270.32
5815,2321,88,1,372.37,372.37
5816,2321,191,2,54.23,108.46
5817,2321,183,3,440.82,1322.46
5818,2322,173,1,277.79,277.79
5819,2322,4,3,357.07,1071.21
5820,2322,62,3,397.07,1191.21
5821,2322,82,2,276.82,553.64
5822,2323,149,1,419.78,419.78
5823,2324,151,1,156.84,156.84
5824,2324,154,3,313.53,940.59
5825,2324,27,2,60.11,120.22
5826,2325,126,2,316.15,632.3
5827,2326,68,1,413.47,413.47
5828,2326,18,2,306.73,613.46
5829,2326,161,2,272.64,545.28
5830,2327,1,2,242.25,484.5
5831,2327,37,1,229.32,229.32
5832,2327,47,3,26.66,79.98
5833,2327,30,2,226.16,452.32
5834,2328,162,1,260.38,260.38
5835,2328,63,2,156.48,312.96
5836,2329,53,3,25.86,77.58
5837,2329,182,2,162.4,324.8
5838,2329,167,1,121.9,121.9
5839,2330,23,2,406.51,813.02
5840,2330,130,2,402.27,804.54
5841,2330,85,3,425.36,1276.08
5842,2331,7,1,413.56,413.56
5843,2332,13,3,350.75,1052.25
5844,2332,24,1,463.35,463.35
5845,2332,41,2,490.64,981.28
5846,2333,152,2,188.14,376.28
5847,2333,156,3,297.46,892.38
5848,2333,4,2,352.58,705.16
5849,2333,60,1,389.64,389.64
5850,2334,53,1,27.34,27.34
5851,2335,15,1,247.25,247.25
5852,2335,154,3,329.72,989.16
5853,2335,83,2,374.36,748.72
5854,2335,19,2,330.76,661.52
5855,2336,170,3,395.99,1187.97
5856,2336,169,1,168.28,168.28
5857,2337,151,2,168.59,337.18
5858,2337,71,2,209.9,419.8
5859,2337,31,3,228.14,684.42
5860,2337,150,1,208.78,208.78
5861,2338,61,3,325.33,975.99
5862,2338,85,3,432.96,1298.88
5863,2338,89,2,249.11,498.22
5864,2339,21,2,364.74,729.48
5865,2339,171,1,168.83,168.83
5866,2340,72,2,301.31,602.62
5867,2340,156,3,313.76,941.28
5868,2341,135,1,276.43,276.43
5869,2341,72,2,289.51,579.02
5870,2341,93,3,496.39,1489.17
5871,2342,187,1,478.38,478.38
5872,2342,119,3,141.2,423.6
5873,2342,193,2,356.13,712.26
5874,2343,80,1,332.03,332.03
5875,2343,44,3,22.59,67.77
5876,2343,131,2,486.7,973.4
5877,2344,130,1,365.29,365.29
5878,2344,112,2,97.0,194.0
5879,2344,32,3,361.03,1083.09
5880,2345,123,3,489.05,1467.15
5881,2345,98,2,351.93,703.86
5882,2345,80,1,335.83,335.83
5883,2346,41,3,460.98,1382.94
5884,2346,45,3,120.1,360.3
5885,2346,106,3,52.25,156.75
5886,2346,182,1,169.68,169.68
5887,2347,183,2,509.71,1019.42
5888,2347,104,1,382.54,382.54
5889,2347,143,2,418.95,837.9
5890,2348,174,2,150.93,301.86
5891,2348,191,3,47.43,142.29
5892,2349,148,2,115.05,230.1
5893,2349,129,2,456.5,913.0
5894,2349,9,2,461.65,923.3
5895,2349,167,3,106.51,319.53
5896,2350,38,2,349.07,698.14
5897,2350,103,3,352.48,1057.44
5898,2350,61,2,278.26,556.52
5899,2350,135,1,238.51,238.51
5900,2351,66,3,396.43,1189.29
5901,2351,97,1,158.63,158.63
5902,2351,33,1,285.83,285.83
5903,2351,35,3,159.36,478.08
5904,2352,55,1,159.1,159.1
5905,2352,44,1,19.07,19.07
5906,2352,63,1,146.26,146.26
5907,2353,69,2,144.63,289.26
5908,2353,77,2,502.6,1005.2
5909,2354,103,3,364.23,1092.69
5910,2355,189,1,218.92,218.92
5911,2355,62,2,374.75,749.5
5912,2355,182,1,161.7,161.7
5913,2356,88,1,353.3,353.3
5914,2356,37,2,215.34,430.68
5915,2356,161,3,266.74,800.22
5916,2356,84,1,279.68,279.68
5917,2357,69,2,153.1,306.2
5918,2357,143,2,423.47,846.94
5919,2357,150,2,219.7,439.4
5920,2358,156,3,315.45,946.35
5921,2359,70,1,12.67,12.67
5922,2360,38,2,325.64,651.28
5923,2360,143,2,393.82,787.64
5924,2360,2,2,535.1,1070.2
5925,2361,91,3,480.14,1440.42
5926,2361,8,2,443.44,886.88
5927,2361,130,3,432.93,1298.79
5928,2362,8,1,458.49,458.49
5929,2362,181,1,351.23,351.23
5930,2362,50,1,131.75,131.75
5931,2362,11,2,214.62,429.24
5932,2363,167,3,122.32,366.96
5933,2364,113,3,127.71,383.13
5934,2364,57,2,463.83,927.66
5935,2364,159,2,290.39,580.78
5936,2364,155,3,95.55,286.65
5937,2365,69,1,169.67,169.67
5938,2366,111,1,361.9,361.9
5939,2366,47,3,27.32,81.96
5940,2366,155,2,91.79,183.58
5941,2367,3,3,330.73,992.19
5942,2367,65,1,302.42,302.42
5943,2367,53,1,27.22,27.22
5944,2367,50,3,111.05,333.15
5945,2368,85,1,444.4,444.4
5946,2368,92,1,460.43,460.43
5947,2368,183,3,505.98,1517.94
5948,2368,21,1,317.73,317.73
5949,2369,98,1,356.07,356.07
5950,2369,82,3,266.97,800.91
5951,2369,99,1,228.38,228.38
5952,2369,74,3,339.05,1017.15
5953,2370,110,2,416.93,833.86
5954,2370,113,3,124.57,373.71
5955,2370,35,1,142.86,142.86
5956,2371,182,2,156.01,312.02
5957,2371,154,1,319.44,319.44
5958,2371,122,3,162.93,488.79
5959,2371,69,2,161.01,322.02
5960,2372,80,1,315.05,315.05
5961,2372,196,3,381.99,1145.97
5962,2372,146,3,360.26,1080.78
5963,2373,65,3,286.91,860.73
5964,2373,184,3,415.39,1246.17
5965,2374,116,1,107.82,107.82
5966,2375,91,1,423.65,423.65
5967,2375,122,2,165.83,331.66
5968,2375,160,2,106.5,213.0
5969,2376,136,3,195.3,585.9
5970,2376,188,1,361.25,361.25
5971,2376,27,1,63.23,63.23
5972,2377,135,1,237.07,237.07
5973,2377,163,1,145.1,145.1
5974,2377,131,3,423.83,1271.49
5975,2377,179,1,80.62,80.62
5976,2378,148,3,103.71,311.13
5977,2378,193,1,344.45,344.45
5978,2379,152,1,188.96,188.96
5979,2379,123,3,480.12,1440.36
5980,2380,130,2,396.85,793.7
5981,2380,157,3,345.74,1037.22
5982,2381,145,2,127.21,254.42
5983,2381,169,1,175.04,175.04
5984,2381,102,1,295.59,295.59
5985,2382,23,1,405.44,405.44
5986,2382,78,2,408.07,816.14
5987,2382,161,2,240.14,480.28
5988,2382,45,1,136.42,136.42
5989,2383,50,2,130.26,260.52
5990,2383,82,3,262.36,787.08
5991,2383,151,2,148.3,296.6
5992,2384,140,3,249.16,747.48
5993,2385,49,2,299.06,598.12
5994,2386,194,2,368.05,736.1
5995,2386,123,2,464.51,929.02
5996,2386,65,2,291.83,583.66
5997,2386,173,3,276.03,828.09
5998,2387,83,3,407.14,1221.42
5999,2387,167,3,123.92,371.76
6000,2387,126,2,328.78,657.56
6001,2388,92,2,466.8,933.6
6002,2389,61,3,276.63,829.89
6003,2389,140,1,268.91,268.91
6004,2389,181,3,342.06,1026.18
6005,2390,74,3,335.38,1006.14
6006,2390,144,2,84.51,169.02
6007,2391,156,1,313.5,313.5
6008,2391,114,3,204.36,613.08
6009,2391,13,3,337.53,1012.59
6010,2391,168,3,365.94,1097.82
6011,2392,130,1,379.6,379.6
6012,2392,113,1,135.25,135.25
6013,2393,34,2,278.0,556.0
6014,2393,99,1,209.0,209.0
6015,2394,14,1,95.87,95.87
6016,2394,160,2,110.18,220.36
6017,2395,27,3,58.51,175.53
6018,2396,66,2,364.33,728.66
6019,2396,29,1,334.64,334.64
6020,2396,189,1,212.65,212.65
6021,2396,31,2,227.47,454.94
6022,2397,3,3,298.62,895.86
6023,2398,34,1,299.02,299.02
6024,2398,164,3,393.62,1180.86
6025,2398,61,3,290.63,871.89
6026,2399,44,3,21.53,64.59
6027,2399,43,3,86.08,258.24
6028,2399,155,3,94.03,282.09
6029,2400,185,2,237.35,474.7
6030,2400,131,3,413.69,1241.07
6031,2400,130,1,369.94,369.94
6032,2400,23,1,393.27,393.27
6033,2401,194,1,321.01,321.01
6034,2401,65,1,282.48,282.48
6035,2401,110,3,390.66,1171.98
6036,2401,89,1,250.4,250.4
6037,2402,117,2,181.05,362.1
6038,2403,18,1,290.48,290.48
6039,2403,173,2,272.8,545.6
6040,2403,85,3,425.33,1275.99
6041,2403,83,2,387.93,775.86
6042,2404,190,2,425.67,851.34
6043,2405,33,3,290.84,872.52
6044,2405,109,1,51.57,51.57
6045,2406,196,2,345.33,690.66
6046,2407,73,3,161.64,484.92
6047,2407,154,1,350.11,350.11
6048,2407,61,2,309.79,619.58
6049,2408,87,3,156.25,468.75
6050,2408,58,1,75.54,75.54
6051,2408,197,3,234.06,702.18
6052,2409,150,2,217.51,435.02
6053,2409,185,3,229.82,689.46
6054,2409,60,1,345.22,345.22
6055,2409,91,2,423.95,847.9
6056,2410,68,1,366.21,366.21
6057,2410,169,1,174.82,174.82
6058,2410,181,1,402.11,402.11
6059,2411,81,2,11.57,23.14
6060,2411,129,3,465.71,1397.13
6061,2412,190,1,414.65,414.65
6062,2412,125,1,105.45,105.45
6063,2413,19,1,330.42,330.42
6064,2413,109,1,47.65,47.65
6065,2413,13,1,368.7,368.7
6066,2414,99,2,213.58,427.16
6067,2415,14,3,83.64,250.92
6068,2415,158,1,81.51,81.51
6069,2415,73,3,183.03,549.09
6070,2415,170,3,373.32,1119.96
6071,2416,107,1,389.03,389.03
6072,2416,84,1,257.76,257.76
6073,2416,19,2,372.68,745.36
6074,2417,88,3,403.91,1211.73
6075,2417,63,1,168.77,168.77
6076,2418,158,1,93.64,93.64
6077,2419,6,3,417.26,1251.78
6078,2419,95,3,73.47,220.41
6079,2419,191,2,55.62,111.24
6080,2420,165,3,65.61,196.83
6081,2421,91,3,447.67,1343.01
6082,2422,97,2,166.92,333.84
6083,2422,135,1,244.71,244.71
6084,2422,33,3,298.94,896.82
6085,2423,77,1,427.23,427.23
6086,2423,111,2,336.17,672.34
6087,2424,36,3,476.03,1428.09
6088,2424,20,3,82.93,248.79
6089,2424,179,2,69.81,139.62
6090,2424,145,1,118.77,118.77
6091,2425,86,1,459.62,459.62
6092,2426,86,3,485.84,1457.52
6093,2427,136,2,193.83,387.66
6094,2427,97,2,181.98,363.96
6095,2427,178,2,334.99,669.98
6096,2427,174,1,171.58,171.58
6097,2428,7,3,358.53,1075.59
6098,2428,137,1,231.43,231.43
6099,2428,11,2,249.23,498.46
6100,2428,198,2,58.69,117.38
6101,2429,195,1,304.84,304.84
6102,2430,139,1,75.7,75.7
6103,2430,142,1,56.25,56.25
6104,2430,136,2,196.14,392.28
6105,2430,150,2,251.78,503.56
6106,2431,111,3,361.85,1085.55
6107,2432,24,2,496.35,992.7
6108,2432,143,3,364.59,1093.77
6109,2432,183,2,498.63,997.26
6110,2433,91,1,437.19,437.19
6111,2433,109,1,49.6,49.6
6112,2433,150,1,230.53,230.53
6113,2433,145,1,124.91,124.91
6114,2434,1,3,261.94,785.82
6115,2434,193,1,376.98,376.98
6116,2435,122,1,164.92,164.92
6117,2435,42,2,264.02,528.04
6118,2435,169,1,176.35,176.35
6119,2436,194,3,373.19,1119.57
6120,2436,193,3,344.1,1032.3
6121,2437,162,3,253.27,759.81
6122,2437,121,3,340.01,1020.03
6123,2437,141,3,332.78,998.34
6124,2437,161,2,255.39,510.78
6125,2438,112,1,84.67,84.67
6126,2438,126,2,322.12,644.24
6127,2439,118,2,219.33,438.66
6128,2440,123,2,490.89,981.78
6129,2440,102,1,255.56,255.56
6130,2440,18,2,284.77,569.54
6131,2440,151,1,155.37,155.37
6132,2441,109,1,53.57,53.57
6133,2441,57,1,458.15,458.15
6134,2441,83,3,420.21,1260.63
6135,2442,158,1,91.45,91.45
6136,2442,39,1,417.87,417.87
6137,2443,116,1,107.31,107.31
6138,2443,90,3,251.26,753.78
6139,2443,58,1,64.51,64.51
6140,2444,27,2,62.81,125.62
6141,2444,103,2,306.02,612.04
6142,2445,113,2,131.88,263.76
6143,2445,29,2,353.59,707.18
6144,2446,28,1,257.8,257.8
6145,2447,37,2,247.7,495.4
6146,2448,92,3,405.04,1215.12
6147,2448,88,2,365.43,730.86
6148,2448,7,1,395.62,395.62
6149,2449,178,3,363.29,1089.87
6150,2450,153,2,363.75,727.5
6151,2450,134,1,57.67,57.67
6152,2451,36,2,461.34,922.68
6153,2451,85,1,432.91,432.91
6154,2451,103,2,315.34,630.68
6155,2451,26,1,279.58,279.58
6156,2452,8,1,446.04,446.04
6157,2453,61,3,292.72,878.16
6158,2453,86,1,526.48,526.48
6159,2453,43,2,84.92,169.84
6160,2454,29,3,373.31,1119.93
6161,2454,119,2,148.0,296.0
6162,2454,153,2,348.31,696.62
6163,2455,42,3,251.92,755.76
6164,2455,139,1,75.46,75.46
6165,2455,166,2,254.55,509.1
6166,2455,135,2,243.75,487.5
6167,2456,169,1,165.69,165.69
6168,2456,110,1,392.52,392.52
6169,2456,15,1,280.69,280.69
6170,2457,10,3,262.85,788.55
6171,2457,102,1,261.16,261.16
6172,2457,104,1,369.4,369.4
6173,2458,72,1,311.34,311.34
6174,2459,137,2,230.97,461.94
6175,2459,4,2,320.26,640.52
6176,2460,50,1,124.2,124.2
6177,2461,142,2,63.64,127.28
6178,2461,149,1,407.46,407.46
6179,2461,81,2,13.56,27.12
6180,2461,75,2,81.38,162.76
6181,2462,129,3,445.77,1337.31
6182,2462,107,3,405.57,1216.71
6183,2463,83,1,379.81,379.81
6184,2463,42,2,278.72,557.44
6185,2463,4,1,308.55,308.55
6186,2464,52,2,432.02,864.04
6187,2464,193,1,349.8,349.8
6188,2464,19,1,328.88,328.88
6189,2464,67,1,168.32,168.32
6190,2465,144,1,94.92,94.92
6191,2466,181,1,407.75,407.75
6192,2466,104,1,365.46,365.46
6193,2466,169,1,183.57,183.57
6194,2466,158,2,78.95,157.9
6195,2467,7,2,391.42,782.84
6196,2468,136,3,202.87,608.61
6197,2469,28,3,287.12,861.36
6198,2470,195,2,326.15,652.3
6199,2470,86,3,489.37,1468.11
6200,2471,193,3,368.16,1104.48
6201,2471,132,1,173.12,173.12
6202,2471,111,1,343.46,343.46
6203,2472,77,1,444.31,444.31
6204,2473,140,1,242.49,242.49
6205,2474,85,1,445.2,445.2
6206,2475,23,1,349.36,349.36
6207,2475,186,3,268.72,806.16
6208,2475,188,3,406.28,1218.84
6209,2476,85,3,397.19,1191.57
6210,2476,123,1,473.13,473.13
6211,2476,10,2,280.01,560.02
6212,2477,124,3,381.8,1145.4
6213,2477,27,1,55.32,55.32
6214,2477,81,1,11.78,11.78
6215,2477,177,2,457.02,914.04
6216,2478,74,1,367.96,367.96
6217,2478,86,3,525.6,1576.8
6218,2478,129,3,440.76,1322.28
6219,2478,34,1,270.42,270.42
6220,2479,7,2,376.51,753.02
6221,2479,60,3,372.94,1118.82
6222,2479,58,3,77.39,232.17
6223,2480,1,3,220.05,660.15
6224,2480,162,1,241.64,241.64
6225,2480,62,3,348.18,1044.54
6226,2480,68,1,427.81,427.81
6227,2481,82,1,252.33,252.33
6228,2481,19,2,365.95,731.9
6229,2481,2,2,474.46,948.92
6230,2481,105,1,408.97,408.97
6231,2482,95,2,82.87,165.74
6232,2483,66,1,352.07,352.07
6233,2483,24,3,466.2,1398.6
6234,2483,183,3,469.9,1409.7
6235,2483,10,2,279.71,559.42
6236,2484,88,2,345.74,691.48
6237,2484,61,2,275.31,550.62
6238,2485,119,2,152.61,305.22
6239,2485,80,2,360.29,720.58
6240,2485,141,2,369.14,738.28
6241,2486,138,1,150.25,150.25
6242,2486,69,3,151.79,455.37
6243,2486,140,1,237.99,237.99
6244,2487,124,2,346.78,693.56
6245,2488,121,2,380.39,760.78
6246,2489,175,2,483.5,967.0
6247,2489,131,2,466.37,932.74
6248,2490,10,3,243.55,730.65
6249,2490,121,1,344.98,344.98
6250,2491,14,1,85.81,85.81
6251,2491,10,1,252.27,252.27
6252,2491,77,2,433.73,867.46
6253,2491,165,2,59.02,118.04
6254,2492,122,1,171.82,171.82
6255,2492,77,3,454.24,1362.72
6256,2492,62,3,380.28,1140.84
6257,2492,63,3,168.28,504.84
6258,2493,44,1,20.87,20.87
6259,2493,62,3,329.1,987.3
6260,2493,153,1,370.54,370.54
6261,2494,67,2,161.37,322.74
6262,2494,1,3,242.83,728.49
6263,2494,15,2,266.64,533.28
6264,2495,58,3,65.84,197.52
6265,2495,192,3,462.64,1387.92
6266,2495,105,3,419.09,1257.27
6267,2496,28,1,295.63,295.63
6268,2496,124,2,405.25,810.5
6269,2497,74,2,387.25,774.5
6270,2497,137,1,274.42,274.42
6271,2498,199,2,414.68,829.36
6272,2498,151,2,171.6,343.2
6273,2499,167,2,116.78,233.56
6274,2499,42,2,271.18,542.36
6275,2500,71,3,193.84,581.52
6276,2501,75,1,93.96,93.96
6277,2501,155,2,103.59,207.18
6278,2502,119,2,149.53,299.06
6279,2502,9,3,427.54,1282.62
6280,2502,117,1,180.46,180.46
6281,2502,2,2,499.59,999.18
6282,2503,191,1,50.06,50.06
6283,2504,7,3,399.57,1198.71
6284,2504,107,1,415.05,415.05
6285,2504,186,2,305.64,611.28
6286,2505,83,3,423.32,1269.96
6287,2505,109,2,44.58,89.16
6288,2505,57,2,472.69,945.38
6289,2505,159,3,320.7,962.1
6290,2506,132,3,188.59,565.77
6291,2506,2,2,504.86,1009.72
6292,2506,63,2,161.15,322.3
6293,2507,193,3,399.74,1199.22
6294,2508,199,2,358.86,717.72
6295,2508,157,3,291.11,873.33
6296,2508,41,1,501.21,501.21
6297,2508,98,1,355.42,355.42
6298,2509,2,1,505.39,505.39
6299,2510,178,3,325.38,976.14
6300,2511,115,1,505.09,505.09
6301,2511,19,2,326.52,653.04
6302,2511,113,2,145.79,291.58
6303,2512,37,1,243.17,243.17
6304,2513,13,3,387.36,1162.08
6305,2514,175,3,510.14,1530.42
6306,2514,53,3,30.87,92.61
6307,2515,182,3,182.04,546.12
6308,2516,130,1,362.6,362.6
6309,2516,34,2,281.9,563.8
6310,2516,54,3,364.41,1093.23
6311,2516,180,3,246.53,739.59
6312,2517,168,2,393.85,787.7
6313,2517,67,1,161.01,161.01
6314,2517,112,1,97.62,97.62
6315,2517,98,3,366.87,1100.61
6316,2518,6,1,463.85,463.85
6317,2518,112,3,92.98,278.94
6318,2519,79,1,116.4,116.4
6319,2519,33,3,318.91,956.73
6320,2519,131,1,487.69,487.69
6321,2519,105,1,368.63,368.63
6322,2520,31,2,236.09,472.18
6323,2520,184,2,399.4,798.8
6324,2520,168,2,408.06,816.12
6325,2521,112,2,87.78,175.56
6326,2522,67,1,149.01,149.01
6327,2523,190,3,476.48,1429.44
6328,2524,93,3,430.66,1291.98
6329,2524,37,3,240.88,722.64
6330,2525,28,1,268.54,268.54
6331,2525,47,2,27.46,54.92
6332,2525,104,3,362.84,1088.52
6333,2525,162,1,268.45,268.45
6334,2526,51,2,199.57,399.14
6335,2526,165,3,61.29,183.87
6336,2526,113,1,146.17,146.17
6337,2527,188,3,362.61,1087.83
6338,2527,194,1,323.25,323.25
6339,2527,146,1,311.92,311.92
6340,2527,118,2,207.58,415.16
6341,2528,88,3,380.97,1142.91
6342,2529,91,2,466.06,932.12
6343,2530,171,2,185.65,371.3
6344,2531,131,2,496.9,993.8
6345,2531,143,1,374.69,374.69
6346,2532,155,1,86.35,86.35
6347,2532,27,3,57.71,173.13
6348,2532,184,2,435.05,870.1
6349,2533,46,3,328.98,986.94
6350,2533,31,2,241.51,483.02
